τερματικός E1
τερπνός E1
τεσσαρακοστός E1
τετανικός E1
τεταρτοσφαιρικός E1
τετραγωνικός E1
τετραδικός E1
τετρακοσιοστός E1
τετραπληγικός E1
τετραπλός E1
τευτονικός E1
τεφρός E1
τεχνητός E1
τεχνικός E1
τεχνοκρατικός E1
τεχνοκριτικός E1
τεχνολογικός E1
τζαμαϊκανός E1
τζαμωτός E1
τηγανητός E1
τηλεγραφικός E1
τηλεοπτικός E1
τηλεπαθητικός E1
τηλεπικοινωνιακός E1
τηλεσκοπικός E1
τηλετυπικός E1
τηλεφωνικός E1
τιμαριθμικός E1
τιμαριωτικός E1
τιμητικός E1
τιμολογιακός E1
τιτανικός E1
τμηματικός E1
τοκογλυφικός E1
τολμηρός E1
τονικός E1
τονωτικός E1
τοξικολογικός E1
τοξικός E1
τοξωτός E1
τοπικιστικός E1
τοπικός E1
τοπογραφικός E1
τοπωνυμικός E1
τορνευτός E1
τουρανικός E1
τουριστικός E1
τουρκοκυπριακός E1
τουρλωτός E1
τραβηχτικός E1
τραβηχτός E1
τραγανιστός E1
τραγανός E1
τραγελαφικός E1
τραγικός E1
τραγουδιστός E1
τρακτερωτός E1
τρανός E1
τρανταχτός E1
τραπεζικός E1
τραπεζιτικός E1
τραπεζοϋπαλληλικός E1
τραυλός E1
τραυματικός E1
τραχειακός E1
τραχηλικός E1
τρελός E1
τρεμουλιαστός E1
τριαδικός E1
τριακοσιοστός E1
τριακοστός E1
τριαξονικός E1
τριατομικός E1
τριγωνικός E1
τριγωνομετρικός E1
τριοδικός E1
τριπλός E1
τριπολικός E1
τριτοκοσμικός E1
τριφασικός E1
τριφτός E1
τριχωτός E1
τρομακτικός E1
τρομερός E1
τρομοκρατικός E1
τροπικός E1
τροποποιητικός E1
τροτσκιστικός E1
τροφαντός E1
τροφικός E1
τροφοδοτικός E1
τροχαϊκός E1
τροχιοδεικτικός E1
τροχιοδρομικός E1
τρυγικός E1
τρυπητός E1
τρυφερός E1
τρυφηλός E1
τρωγλοδυτικός E1
τρωικός E1
τρωτός E1
τσαγκός E1
τσακιστός E1
τσακωτός E1
τσαρικός E1
τσιγαριστός E1
τσιγκελωτός E1
τσιριχτός E1
τσιτωτός E1
τσουπωτός E1
τσουχτερός E1
τυλιχτός E1
τυμπανικός E1
τυνησιακός E1
τυπικός E1
τυπογραφικός E1
τυπολατρικός E1
τυπολογικός E1
τυποτεχνικός E1
τυπωτικός E1
τυραννικός E1
τυροκομικός E1
τυρρηνικός E1
τυφλός E1
τυχερός E1
τυχοδιωκτικός E1
τωρινός E1
θαλασσινός E1
θαλασσογραφικός E1
θαλερός E1
θαμιστικός E1
θαμπός E1
θαμπωτικός E1
θανατερός E1
θανατικός E1
θαρρετός E1
θαυμαστικός E1
θαυμαστός E1
θαυματουργικός E1
θαυματουργός E1
θεαματικός E1
θεατός E1
θεατρικός E1
θειικός E1
θεληματικός E1
θελκτικός E1
θεματικός E1
θεμελιακός E1
θεμιτός E1
θεοκρατικός E1
θεολογικός E1
θεομητορικός E1
θεοτικός E1
θεραπευτικός E1
θεριζοαλωνιστικός E1
θερινός E1
θεριστικός E1
θερμαντικός E1
θερμιδικός E1
θερμικός E1
θερμοδυναμικός E1
θερμοηλεκτρικός E1
θερμοκρασιακός E1
θερμομετρικός E1
θερμομονωτικός E1
θερμοπυρηνικός E1
θερμορρυθμιστικός E1
θερμός E1
θερμοσκοπικός E1
θερμοστατικός E1
θεσμικός E1
θεσσαλικός E1
θετικός E1
θετός E1
θεωρητικός E1
θηβαϊκός E1
θηλαστικός E1
θηραϊκός E1
θηρευτικός E1
θιβετιανός E1
θλιβερός E1
θλιπτικός E1
θνητός E1
θολερός E1
θολός E1
θολωτός E1
θρακικός E1
θρεπτικός E1
θρηνητικός E1
θρησκευτικός E1
θριαμβευτικός E1
θριαμβικός E1
θρυλικός E1
θυγατρικός E1
θυμελικός E1
θυμικός E1
θυσανωτός E1
θωπευτικός E1
θωρακικός E1
χαζός E1
χαϊδευτικός E1
χαλαρός E1
χαλαρωτικός E1
χαλεπός E1
χαμηλός E1
χαμογελαστός E1
χανσενικός E1
χαοτικός E1
χαρακτηριστικός E1
χαρακτικός E1
χαρακωτός E1
χαραχτός E1
χαρισματικός E1
χαριστικός E1
χαρτογραφικός E1
χαρτοπαικτικός E1
χαρωπός E1
χατιρικός E1
χειλικός E1
χειλοδοντικός E1
χειλοϋπερωικός E1
χειμερινός E1
χειριδωτός E1
χειροπιαστός E1
χειρουργικός E1
χειρωνακτικός E1
χερουβικός E1
χετιτικός E1
χημικός E1
χθαμαλός E1
χιαστός E1
χιλιανός E1
χιλιομετρικός E1
χιλιοστός E1
χιμαιρικός E1
χιονοδρομικός E1
χιουμοριστικός E1
χιτλερικός E1
χλευαστικός E1
χλιαρός E1
χλοερός E1
χλωμός E1
χλωρικός E1
χλωρός E1
χνουδωτός E1
χοϊκός E1
χοιρινός E1
χολερικός E1
χολιγουντιανός E1
χονδρός E1
χοντρικός E1
χοντρός E1
χοντρουλός E1
χορευτικός E1
χορηγικός E1
χοριακός E1
χορικός E1
χορταστικός E1
χορτολιβαδικός E1
χορωδιακός E1
χουλιγκανικός E1
χουντικός E1
χρεολυτικός E1
χρεωστικός E1
χρηματικός E1
χρηματιστηριακός E1
χρηματιστικός E1
χρηματοδοτικός E1
χρηματοπιστωτικός E1
χρησιμοθηρικός E1
χρηστικός E1
χρηστός E1
χριστιανικός E1
χρονικός E1
χρονικοϋποθετικός E1
χρονογραφικός E1
χρονολογικός E1
χρονομεριστικός E1
χρονομετρικός E1
χρυσός E1
χρωματικός E1
χρωματιστός E1
χρωματοσωματικός E1
χρωμοσωμικός E1
χρωστικός E1
χτεσινοβραδινός E1
χτεσινός E1
χτιστός E1
χτυπητός E1
χυτός E1
χωλός E1
χωματουργικός E1
χωνευτικός E1
χωνευτός E1
χωρικός E1
χωριστικός E1
χωριστός E1
χωροταξικός E1
χωροχρονικός E1
χωστός E1
υβριδικός E1
υβριστικός E1
υγειονομικός E1
υγιεινός E1
υγραντικός E1
υγροποιητικός E1
υγρός E1
υγροσκοπικός E1
υδατικός E1
υδατοδιαλυτός E1
υδραργυρικός E1
υδραυλικός E1
υδρευτικός E1
υδροβιολογικός E1
υδρογραφικός E1
υδροδυναμικός E1
υδροηλεκτρικός E1
υδροθεραπευτικός E1
υδρολογικός E1
υδροπερατός E1
υδροπονικός E1
υδροσκοπικός E1
υδροστατικός E1
υδροτροπικός E1
υδροχλωρικός E1
υιικός E1
υλικός E1
υλικοτεχνικός E1
υλιστικός E1
υλοτομικός E1
υμνητικός E1
υμνογραφικός E1
υπαινικτικός E1
υπακτικός E1
υπαλληλικός E1
υπαρκτικός E1
υπαρκτός E1
υπαρξιακός E1
υπαρξιστικός E1
υπεραισθητός E1
υπεραρκετός E1
υπεραστικός E1
υπερατλαντικός E1
υπερατομικός E1
υπερβατικός E1
υπερβατός E1
υπερβολικός E1
υπερεντατικός E1
υπερηχητικός E1
υπερθετικός E1
υπερκινητικός E1
υπερκομματικός E1
υπερμαγγανικός E1
υπεροπτικός E1
υπερπροστατευτικός E1
υπερρεαλιστικός E1
υπερσιβηρικός E1
υπερτασικός E1
υπερτροφικός E1
υπερτυχερός E1
υπερφυσικός E1
υπερωικός E1
υπερωριακός E1
υπηρεσιακός E1
υπηρετικός E1
υπνωτικός E1
υπνωτιστικός E1
υποαλλεργικός E1
υποατομικός E1
υποβλητικός E1
υποβοηθητικός E1
υποβρυχιακός E1
υπογλυκαιμικός E1
υποδειγματικός E1
υποθετικός E1
υποκειμενικός E1
υποκοριστικός E1
υποκριτικός E1
υπολειμματικός E1
υπολογιστικός E1
υπομνηματικός E1
υπομνηστικός E1
υπομονητικός E1
υπονομευτικός E1
υποπλασικός E1
υποστασιακός E1
υποσχετικός E1
υποτακτικός E1
υποτασικός E1
υποταχτικός E1
υποτονικός E1
υποτροπικός E1
υπουργικός E1
υποφερτός E1
υποχονδριακός E1
υποχρεωτικός E1
υποχωρητικός E1
υστεροβυζαντινός E1
υστεροελλαδικός E1
υστεροκυκλαδικός E1
υστερολατινικός E1
υστερομινωικός E1
υφαντικός E1
υφαντός E1
υφαντουργικός E1
υφολογικός E1
υψηλός E1
υψομετρικός E1
ζαβός E1
ζαϊρινός E1
ζαχαρωτός E1
ζεματιστός E1
ζενδικός E1
ζενιθιακός E1
ζερβός E1
ζεστός E1
ζευγαροπλεχτός E1
ζευγαρωτός E1
ζηλευτός E1
ζικζακωτός E1
ζουμερός E1
ζουρλός E1
ζοφερός E1
ζοχαδιακός E1
ζυγός E1
ζυγωματικός E1
ζυγωτός E1
ζυμωτικός E1
ζυμωτός E1
ζωγραφικός E1
ζωγραφιστός E1
ζωδιακός E1
ζωηρός E1
ζωικός E1
ζωντανός E1
ζωολατρικός E1
ζωολογικός E1
ζωοτεχνικός E1
ζωτικός E1
ακροδεξιός E2
αντιδεξιός E2
γηραιός E2
γλυκός E2
κεντροδεξιός E2
ξηρός E2
μακρός E2
νιος E2
παλαιός E2
παλιός E2
πλωριός E2
ποιος E2
πρυμιός E2
ριζιμιός E2
σκολιός E2
στριγκός E2
αβέρτος E3
αγανακτισμένος E3
αγαπημένος E3
αγκύλος E3
αγουροξυπνημένος E3
αγριεμένος E3
αδικοσκοτωμένος E3
αεράτος E3
αιματοβαμμένος E3
αλαφιασμένος E3
αλλοπαρμένος E3
άλλος E3
αλυσωμένος E3
αναμεμειγμένος E3
αναπεπταμένος E3
ανειλημμένος E3
ανεστραμμένος E3
αντεστραμμένος E3
αντρειωμένος E3
απαρχαιωμένος E3
απεγνωσμένος E3
απελπισμένος E3
απεσταγμένος E3
αποδεδειγμένος E3
απονενοημένος E3
αποπληθωρισμένος E3
αποσυνδεδεμένος E3
αποσυντεθειμένος E3
αραιοκατοικημένος E3
αραιοσπαρμένος E3
αραιοϋφασμένος E3
αρρωστημένος E3
αρχιδάτος E3
αρχινισμένος E3
αρχοντογεννημένος E3
ασημοκαπνισμένος E3
ασπροντυμένος E3
άσπρος E3
ασφαλισμένος E3
αυγουλάτος E3
αυγωμένος E3
αυτείνος E3
αυτούνος E3
αφηρημένος E3
αφορεσμένος E3
αφράτος E3
βαρβάτος E3
βαριεστημένος E3
βεβαρυμένος E3
βεβιασμένος E3
βλαμμένος E3
βλογιοκομμένος E3
βουτυράτος E3
βραχνιασμένος E3
βρομύλος E3
δαιμονισμένος E3
δακρυσμένος E3
δασωμένος E3
δαύτος E3
δαφνοστεφανωμένος E3
δεδηλωμένος E3
δεδομένος E3
δεδουλευμένος E3
δευτεροκλασάτος E3
διαβολεμένος E3
διαδεδομένος E3
διαζευγμένος E3
διακεκαυμένος E3
διακεκομμένος E3
διακεκριμένος E3
διαλελυμένος E3
διαπεπιστευμένος E3
διαπιστευμένος E3
διατεθειμένος E3
διατεταγμένος E3
διεσπαρμένος E3
διεστραμμένος E3
διεφθαρμένος E3
διηρημένος E3
δικαιολογημένος E3
δροσάτος E3
δροσολουσμένος E3
δυστυχισμένος E3
εγγεγραμμένος E3
εγγυημένος E3
εγκαταλελειμμένος E3
εγκατεσπαρμένος E3
εγκατεστημένος E3
εγκεκριμένος E3
εγνωσμένος E3
ειλημμένος E3
εισηγμένος E3
εκείνος E3
εκλεπτυσμένος E3
εκπεφρασμένος E3
εκτεθειμένος E3
εκτεταμένος E3
έκτος E3
εμπεριστατωμένος E3
ενδεδειγμένος E3
εντεταγμένος E3
εντεταλμένος E3
εξεζητημένος E3
εξημμένος E3
επανειλημμένος E3
επεκτεταμένος E3
επηρμένος E3
επιβεβλημένος E3
επιμελημένος E3
επιτετραμμένος E3
επιτηδευμένος E3
επιτυχημένος E3
έρμος E3
ερωτοχτυπημένος E3
εσκεμμένος E3
εσπευσμένος E3
εστεμμένος E3
εσφαλμένος E3
ετεροχρονισμένος E3
ευλογημένος E3
ευλογιοκομμένος E3
ευτυχισμένος E3
εφθαρμένος E3
φαντασμένος E3
φαύλος E3
φευγάτος E3
φημισμένος E3
φιγουράτος E3
φίλος E3
φιλοσοφημένος E3
φινετσάτος E3
φινιρισμένος E3
φοβισμένος E3
φορτσάτος E3
φρεζάτος E3
φρενιασμένος E3
φρεσκοαλεσμένος E3
φρεσκοβαμμένος E3
φρεσκοξυρισμένος E3
φρεσκοπλυμένος E3
φρυγμένος E3
γαμάτος E3
γαντοφορεμένος E3
γεμάτος E3
γενάτος E3
γεροδεμένος E3
γινωμένος E3
γιομάτος E3
γραμματισμένος E3
ηθελημένος E3
ηλεγμένος E3
ηλικιωμένος E3
ηλιοκαμένος E3
ηλιοψημένος E3
ηνωμένος E3
ηυξημένος E3
ισορροπημένος E3
ίσος E3
ιστορισμένος E3
καημένος E3
καθημαγμένος E3
καθηρημένος E3
καθυστερημένος E3
καινουριοφερμένος E3
κακοαναθρεμμένος E3
κακοβαλμένος E3
κακογυρισμένος E3
κακοδουλεμένος E3
κακοζωισμένος E3
κακοκαμωμένος E3
κακομαγειρεμένος E3
κακομοιριασμένος E3
κακοντυμένος E3
κακοστημένος E3
κακοφωτισμένος E3
καλοαναθρεμμένος E3
καλοβαλμένος E3
καλογραμμένος E3
καλοδιατηρημένος E3
καλοδουλεμένος E3
καλοζυγιασμένος E3
καλοζυγισμένος E3
καλοζωισμένος E3
καλοθρεμμένος E3
καλοκαμωμένος E3
καλομαγειρεμένος E3
καλοντυμένος E3
καλοραμμένος E3
καλοστημένος E3
καλοσυνάτος E3
καμπόσος E3
καμπύλος E3
καραμπινάτος E3
καρυδάτος E3
καταβεβλημένος E3
καταγεγραμμένος E3
καταϊδρωμένος E3
κατακαημένος E3
καταλυπημένος E3
κατανεμημένος E3
καταραμένος E3
κατατεθειμένος E3
κατατρομαγμένος E3
κατειλημμένος E3
κατεστημένος E3
κατεψυγμένος E3
κεκαλυμμένος E3
κεκαμμένος E3
κεκαρμένος E3
κεκλεισμένος E3
κεκλιμένος E3
κεκοιμημένος E3
κεκορεσμένος E3
κεκτημένος E3
κεφάτος E3
κοίλος E3
κοιμισμένος E3
κολασμένος E3
κολονάτος E3
κοντοκομμένος E3
κοντυλογραμμένος E3
κορακάτος E3
κοσμογυρισμένος E3
κοσμοξακουσμένος E3
κοτσονάτος E3
κουρελοντυμένος E3
κρασάτος E3
κρεατωμένος E3
κροκάτος E3
κωλοπετσωμένος E3
ξακουσμένος E3
ξεκομμένος E3
ξελιγωμένος E3
ξένος E3
ξενοφερμένος E3
ξεψυχισμένος E3
ξηγημένος E3
ξιδάτος E3
λακαρισμένος E3
λανθασμένος E3
λελογισμένος E3
λεπτοδουλεμένος E3
λεπτοκαμωμένος E3
λίγος E3
λουλουδάτος E3
λουσάτος E3
λυπημένος E3
μαθημένος E3
μαλακισμένος E3
μανιασμένος E3
μαρινάτος E3
μαστιχάτος E3
ματοβαμμένος E3
μαυροντυμένος E3
μαύρος E3
μεγάλος E3
μεθυσμένος E3
μελάτος E3
μεμονωμένος E3
μεσάτος E3
μέσος E3
μεταβεβλημένος E3
μετατεθειμένος E3
μετρημένος E3
μικροκαμωμένος E3
μισογκρεμισμένος E3
μισογεμάτος E3
μισοπεθαμένος E3
μισοτελειωμένος E3
μοδάτος E3
μονοιασμένος E3
μόνος E3
μορφωμένος E3
μοσχομυρωδάτος E3
μουδιασμένος E3
μουσάτος E3
μουτρωμένος E3
μπανταρισμένος E3
μπαρουτοκαπνισμένος E3
μπαφιασμένος E3
μπιστεμένος E3
μπρατσωμένος E3
μυαλωμένος E3
μυρωδάτος E3
νενομισμένος E3
νεοφερμένος E3
νεραϊδογεννημένος E3
νεραϊδοπαρμένος E3
νέτος E3
νευριασμένος E3
ντελικάτος E3
νυχάτος E3
ολίγος E3
ολοκληρωμένος E3
ολόρθος E3
όλος E3
ομογενοποιημένος E3
ονειρεμένος E3
ονειροπαρμένος E3
ονοματοποιημένος E3
οργανωμένος E3
οργίλος E3
οργισμένος E3
ορεξάτος E3
ορισμένος E3
όσος E3
οσοσδήποτε E3
ούλος E3
παραδεδεγμένος E3
παραλυμένος E3
παραπονεμένος E3
παρατεταμένος E3
παρεστιγμένος E3
παρεφθαρμένος E3
παρηκμασμένος E3
παρωχημένος E3
πατεντάτος E3
πεθαμένος E3
πειθαρχημένος E3
πέμπτος E3
πεπαιδευμένος E3
πεπαλαιωμένος E3
πεπειραμένος E3
πεπεισμένος E3
πεπερασμένος E3
πεπιεσμένος E3
πεπλανημένος E3
πεπλατυσμένος E3
περασμένος E3
περιβεβλημένος E3
περιγεγραμμένος E3
περικεκομμένος E3
περιτετμημένος E3
πετυχημένος E3
πεφωτισμένος E3
πικραμένος E3
πιπεράτος E3
πλείστος E3
πληγωμένος E3
ποδαράτος E3
ποζάτος E3
ποικίλος E3
πολιτισμένος E3
πολυαγαπημένος E3
πολυβασανισμένος E3
πολυβραβευμένος E3
πολυδιαβασμένος E3
πολυδιαφημισμένος E3
πολυπαιγμένος E3
πολυσυζητημένος E3
πολυχρονεμένος E3
ποντικοφαγωμένος E3
πόσος E3
προβεβλημένος E3
προδιαγεγραμμένος E3
προδιατεθειμένος E3
προεντεταμένος E3
προηγιασμένος E3
προηγμένος E3
προκατειλημμένος E3
προκεχωρημένος E3
προκομμένος E3
προμαγειρεμένος E3
προμελετημένος E3
προπερασμένος E3
προσβεβλημένος E3
προσγεγραμμένος E3
προσγειωμένος E3
προσδεδεμένος E3
προσεγμένος E3
προσκεκλημένος E3
προστεθειμένος E3
προτεταμένος E3
προχειρογραμμένος E3
πρωτοκλασάτος E3
πρώτος E3
πυκνοβαλμένος E3
πυκνογραμμένος E3
πυκνοκατοικημένος E3
πυκνοτυπωμένος E3
πυκνοϋφασμένος E3
πυκνοφυτεμένος E3
ψιλοαλεσμένος E3
ψιλοδουλεμένος E3
ψιλοκοπανισμένος E3
ψυχωμένος E3
ραφινάτος E3
ρέστος E3
ρετσινάτος E3
ριγανάτος E3
σαββατογεννημένος E3
σαρακοφαγωμένος E3
σαστισμένος E3
σβέλτος E3
σεσημασμένος E3
σικάτος E3
σιλικονάτος E3
σκάρτος E3
σκελετωμένος E3
σκέτος E3
σκορδάτος E3
σκοροφαγωμένος E3
σκουληκοφαγωμένος E3
σουσαμάτος E3
σπαγγοραμμένος E3
σπαθάτος E3
σπασμένος E3
σπουδαγμένος E3
σπουδασμένος E3
σταράτος E3
στενοχωρημένος E3
στερημένος E3
στιλάτος E3
στραβοχυμένος E3
συγκαλυμμένος E3
συγκεκαλυμμένος E3
συγκεκομμένος E3
συγκεκριμένος E3
συγκεντρωμένος E3
συγκεχυμένος E3
συγκινημένος E3
συγκρατημένος E3
συγκροτημένος E3
συμβεβλημένος E3
συνδεδεμένος E3
συνεπτυγμένος E3
συνεσταλμένος E3
συνεστραμμένος E3
συνηθισμένος E3
συνημμένος E3
συνηρημένος E3
συντεθειμένος E3
συντελεσμένος E3
συντεταγμένος E3
συντετμημένος E3
συντετριμμένος E3
συντονισμένος E3
συστημένος E3
συφοριασμένος E3
συχωρεμένος E3
σφιχτοδεμένος E3
τεθλασμένος E3
τεθλιμμένος E3
τεθωρακισμένος E3
τεκμηριωμένος E3
τεταμένος E3
τετελεσμένος E3
τετριμμένος E3
τόσος E3
τοσοσδά, E3
τουρκοπατημένος E3
τρεχάτος E3
τριζάτος E3
τρικυμισμένος E3
τρισευτυχισμένος E3
τρίτος E3
τρομαγμένος E3
τσεκουράτος E3
τυραννισμένος E3
θεοσκοτωμένος E3
θλιμμένος E3
θυμωμένος E3
χαριτωμένος E3
χαροκαμένος E3
χαύνος E3
χιλιοειπωμένος E3
χιονάτος E3
χλιδάτος E3
χνουδάτος E3
χολεριασμένος E3
χοντροαλεσμένος E3
χοντροκαμωμένος E3
χοντροκομμένος E3
χορτάτος E3
υγρόληκτος E3
υπογεγραμμένος E3
ζηλεμένος E3
αβυσσαλέος E4
αγαλματένιος E4
αγελαδίσιος E4
αγελαίος E4
αγοραίος E4
αγροίκος E4
αδαμιαίος E4
άδειος E4
αδηφάγος E4
αετίσιος E4
αηδονίσιος E4
αθρόος E4
αθώος E4
αιγαίος E4
αιμοβόρος E4
αιμοφόρος E4
αισθηματολόγος E4
αισχρολόγος E4
ακαριαίος E4
ακέριος E4
ακμαίος E4
ακραίος E4
ακριδοκτόνος E4
ακρογωνιαίος E4
άκρος E4
αλαβαστρένιος E4
αλατένιος E4
αλατζένιος E4
αλέγρος E4
αλεπουδίσιος E4
αλογίσιος E4
αλουμινένιος E4
αμελητέος E4
αμοιβαίος E4
αμπελίσιος E4
αμυλούχος E4
αναγκαίος E4
αναδασωτέος E4
ανάριος E4
ανδρείος E4
ανεξεταστέος E4
ανθοφόρος E4
ανθρακούχος E4
ανθρακοφόρος E4
ανθρωποκτόνος E4
ανιοβόλος E4
ανίσκιος E4
αντρίκειος E4
απάγκιος E4
απεραντολόγος E4
απευκταίος E4
αποδιοπομπαίος E4
απορριμματοφόρος E4
απορριπτέος E4
απόσκιος E4
αποτέτοιος E4
αργυρούχος E4
αρκουδίσιος E4
αρνίσιος E4
αρχαίος E4
ασημένιος E4
αστείος E4
αστραπιαίος E4
αστραποβόλος E4
ατλαζένιος E4
ατόφιος E4
ατσαλένιος E4
αφαιρετέος E4
αχερένιος E4
αχρείος E4
αχτινοβόλος E4
αχυρένιος E4
βαθμιαίος E4
βαθύσκιος E4
βαμβακένιος E4
βαπορίσιος E4
βαρελίσιος E4
βελουδένιος E4
βέρος E4
βουβαλίσιος E4
βουνίσιος E4
βρακοφόρος E4
βρόμιος E4
βρομιούχος E4
δακρυγόνος E4
δακρυογόνος E4
δαντελένιος E4
δασμολογητέος E4
δαχτυλιδένιος E4
διαιρετέος E4
διακόσιοι E4
διαμαντένιος E4
διατηρητέος E4
διδακτέος E4
διμηνιαίος E4
διψαλέος E4
δόλιος E4
δρομαίος E4
εβδομαδιαίος E4
εγκεφαλονωτιαίος E4
εδραίος E4
εθνοκτόνος E4
ειρηνοφόρος E4
εισακτέος E4
εισπρακτέος E4
εκατοστιαίος E4
εκτελεστέος E4
ελατένιος E4
ελατίσιος E4
ελαφίσιος E4
ελίσιος E4
ελπιδοφόρος E4
ενιαίος E4
εννιακόσιοι E4
εξαιρετέος E4
εξακόσιοι E4
εξαμηνιαίος E4
εξεταστέος E4
εξοφλητέος E4
επανεξεταστέος E4
ευκταίος E4
εφτακόσιοι E4
φάλτσος E4
φανελένιος E4
φαρφουρένιος E4
φεγγοβόλος E4
φευγαλέος E4
φιδίσιος E4
φιλντισένιος E4
φίνος E4
φορολογητέος E4
φουριόζος E4
φρικαλέος E4
φυλλοβόλος E4
φυλλοφόρος E4
φωσφορούχος E4
φωτοβόλος E4
γαϊδουρίσιος E4
γαλάζιος E4
γαλαντόμος E4
γαλατένιος E4
γατίσιος E4
γελοίος E4
γενναίος E4
γερακίσιος E4
γερανοφόρος E4
γηραλέος E4
γιγαντιαίος E4
γκρίζος E4
γκροτέσκος E4
γλίσχρος E4
γουρουνίσιος E4
γρανιτένιος E4
γυναικείος E4
γωνιαίος E4
ίδιος E4
ίσιος E4
καδμείος E4
καθάριος E4
καινούριος E4
κακούργος E4
καλαμένιος E4
καλαμποκίσιος E4
καμηλίσιος E4
καμπίσιος E4
κανναβένιος E4
κανναβίσιος E4
καουτσουκένιος E4
κάποιος E4
καραβίσιος E4
καρποφόρος E4
καρυδένιος E4
καταδικαστέος E4
κατακλυσμιαίος E4
κατακριτέος E4
κατεδαφιστέος E4
κατσικίσιος E4
κεντρώος E4
κερασένιος E4
κερατένιος E4
κερδώος E4
κερένιος E4
κετσεδένιος E4
κεφαλαίος E4
κεχριμπαρένιος E4
κληρονομιαίος E4
κλοπιμαίος E4
κλούβιος E4
κοκαλένιος E4
κολοκυθένιος E4
κολοσσιαίος E4
κοντυλένιος E4
κορακίσιος E4
κοραλλένιος E4
κορυφαίος E4
κούφιος E4
κραυγαλέος E4
κρεατένιος E4
κριθαρένιος E4
κριθαρίσιος E4
κροταφιαίος E4
κρουσταλλένιος E4
κρύος E4
κρυσταλλένιος E4
κυπαρισσένιος E4
ξυλένιος E4
ξύπνιος E4
λάγιος E4
λαθραίος E4
λάσκος E4
λασπολόγος E4
λαστιχένιος E4
λαφίσιος E4
λείος E4
λερναίος E4
λιμναίος E4
λιμνίσιος E4
λιονταρίσιος E4
λογχοφόρος E4
λουλουδένιος E4
λυσσαλέος E4
μαλαματένιος E4
μαργαριταρένιος E4
μαργαριτοφόρος E4
μαρμαρένιος E4
μασκοφόρος E4
μαστιγοφόρος E4
μειωτέος E4
μελένιος E4
μελιταίος E4
μενεξεδένιος E4
μεσαίος E4
μεταλλοφόρος E4
μεταμοντέρνος E4
μεταξένιος E4
μεταξεταστέος E4
μετεξεταστέος E4
μετωπιαίος E4
μηνιαίος E4
μηριαίος E4
μικρομεσαίος E4
μισοάδειος E4
μοβόρος E4
μοιραίος E4
μολυβένιος E4
μοντέρνος E4
μοσχαρίσιος E4
μουλαρίσιος E4
μουσαμαδένιος E4
μπακιρένιος E4
μπάσος E4
μπλάβος E4
μπουρνουζένιος E4
μπριόζος E4
μυροβόλος E4
μύχιος E4
νέος E4
νεραϊδένιος E4
νικηφόρος E4
νταντελένιος E4
ντόμπρος E4
ντόπιος E4
ντούρος E4
νυσταλέος E4
νωτιαίος E4
οικείος E4
ονειροπόλος E4
οπληφόρος E4
όποιος E4
οποίος E4
οποιοσδήποτε E4
οπωροφόρος E4
ουραίος E4
οχτακόσιοι E4
ωραίος E4
ωριαίος E4
παιδιακίσιος E4
παλικαρίσιος E4
παλιοκαιρίσιος E4
πανένιος E4
πανηγυρίσιος E4
πανούργος E4
πανώριος E4
παπίσιος E4
παραδεισένιος E4
παραδοξολόγος E4
παραδοτέος E4
παραμυθένιος E4
παραπανίσιος E4
παρθένος E4
πατρώος E4
πεζοπόρος E4
πειναλέος E4
πελαγίσιος E4
πεντακόσιοι E4
περδικίσιος E4
περίσσιος E4
περιστερίσιος E4
περιφρονητέος E4
πετρένιος E4
πηγαδίσιος E4
πηγαίος E4
πηχυαίος E4
πικεδένιος E4
πιτυρούχος E4
πλάνος E4
πλατινένιος E4
πλέριος E4
πλήθιος E4
πληρωτέος E4
πολλαπλασιαστέος E4
ποντοπόρος E4
πορφυρένιος E4
ποσοστιαίος E4
ποταμίσιος E4
πουπουλένιος E4
πούρος E4
πράος E4
προακτέος E4
προβατίσιος E4
πρόβειος E4
προβιβαστέος E4
προγαμιαίος E4
προικώος E4
προκατακλυσμιαίος E4
προνομιούχος E4
προσθετέος E4
προτελευταίος E4
προτιμητέος E4
προφυλακιστέος E4
πρυμναίος E4
πρυμνήσιος E4
πρύμος E4
πρωραίος E4
πυλαίος E4
πωγωνοφόρος E4
ψαρίσιος E4
ψόφιος E4
ψυχοφθόρος E4
ψωραλέος E4
ραγδαίος E4
ραδιούργος E4
ραχιαίος E4
ριπαίος E4
ρούσος E4
ρωμαλέος E4
σακουλίσιος E4
σακχαρούχος E4
σανιδένιος E4
σάπιος E4
σαρκοβόρος E4
σένιος E4
σεντεφένιος E4
σιαμαίος E4
σιδερένιος E4
σιμιγδαλένιος E4
σιταρένιος E4
σκαμπρόζος E4
σκατένιος E4
σκερτσόζος E4
σκοινένιος E4
σκόρπιος E4
σκυλίσιος E4
σμαραγδένιος E4
σοκολατένιος E4
σοκολατούχος E4
σουσαμένιος E4
σπιθαμιαίος E4
σπινθηροβόλος E4
σπιρτόζος E4
σπιτίσιος E4
σπουδαίος E4
στείρος E4
στελεχιαίος E4
στέριος E4
στέρφος E4
στεφανιαίος E4
στιγμιαίος E4
συρματένιος E4
σώος E4
ταλαντούχος E4
τελευταίος E4
τενεκεδένιος E4
τεταρταίος E4
τέτοιος E4
τετρακόσιοι E4
τζούφιος E4
τιποτένιος E4
τουλουμίσιος E4
